Student_ID,First Name,Last Name,Email,Gender,Age,Attendance (%),Study_hours_per_day,Midterm_Score,Assignments_Avg,Quizzes_Avg,Participation_Score,Final_Score
2623,William,Smith,william.smith55@edu.com,Male,21,75,14,32,62,31,5,58.03
2624,Ruth,Rivas,ruth.rivas11@edu.com,Male,18,88,20,59,49,61,5,79.26
2625,Gary,Branch,gary.branch14@edu.com,Male,20,93,12,68,62,58,5,79.91
2626,Johnny,Price,johnny.price84@edu.com,Female,18,71,22,52,73,50,1,87.05
2627,Kelly,Jones,kelly.jones69@edu.com,Female,18,93,6,86,77,91,8,93.56
2628,Thomas,Wagner,thomas.wagner97@edu.com,Female,21,80,17,40,71,32,3,68.22
2629,Anthony,Smith,anthony.smith97@edu.com,Female,21,93,9,69,42,91,8,77.43
2630,Derek,Barnes,derek.barnes88@edu.com,Female,18,60,10,82,42,69,3,77.95
2631,Briana,Weiss,briana.weiss20@edu.com,Female,20,94,4,47,95,92,2,81.01
2632,Gary,Fisher,gary.fisher56@edu.com,Female,20,95,19,32,51,69,1,70.12
2633,Steven,Schmidt,steven.schmidt63@edu.com,Female,22,68,14,71,77,57,0,83.6
2634,Daniel,Ray,daniel.ray4@edu.com,Female,21,79,21,61,67,75,3,87.29
2635,Brooke,Thompson,brooke.thompson3@edu.com,Female,18,80,16,90,64,79,8,98.19
2636,Ashley,Walter,ashley.walter91@edu.com,Female,19,93,11,45,85,67,6,77.49
2637,Heather,Cooper,heather.cooper65@edu.com,Female,22,86,12,55,85,33,5,78.3
2638,Jasmine,Walker,jasmine.walker34@edu.com,Male,22,86,5,81,41,58,3,74.86
2639,Debbie,Mcgrath,debbie.mcgrath13@edu.com,Male,21,97,18,31,49,63,0,69.21
2640,Kevin,Roberts,kevin.roberts91@edu.com,Female,21,84,3,40,73,42,1,54.17
2641,Michael,Smith,michael.smith61@edu.com,Male,19,95,3,98,92,77,7,95.02
2642,Mark,Fisher,mark.fisher72@edu.com,Male,18,88,11,89,93,50,3,94.68
2643,Joshua,Rodriguez,joshua.rodriguez77@edu.com,Male,20,84,17,82,72,47,8,91.46
2644,Anthony,Thomas,anthony.thomas11@edu.com,Male,21,92,21,81,62,35,1,88.44
2645,Susan,Scott,susan.scott83@edu.com,Female,21,97,8,70,52,56,5,74.43
2646,Morgan,Jackson,morgan.jackson96@edu.com,Female,21,73,23,58,82,32,3,80.9
2647,Kevin,West,kevin.west24@edu.com,Female,19,65,17,68,79,82,8,83.71
2648,Brian,Vargas,brian.vargas95@edu.com,Female,18,99,12,91,91,61,4,100.0
2649,Kimberly,Ashley,kimberly.ashley47@edu.com,Female,18,65,17,56,56,91,1,84.7
2650,Michele,Bryant,michele.bryant3@edu.com,Female,22,61,13,53,43,87,4,75.53
2651,Seth,Parrish,seth.parrish87@edu.com,Male,20,83,23,95,81,46,7,100.0
2652,Randy,Parks,randy.parks78@edu.com,Female,20,89,12,99,45,60,10,90.94
2653,Christopher,Hale,christopher.hale98@edu.com,Male,18,89,18,72,84,35,0,94.06
2654,Natalie,Fischer,natalie.fischer12@edu.com,Female,22,94,21,79,97,92,7,100.0
2655,Anthony,Edwards,anthony.edwards73@edu.com,Male,18,79,17,68,59,54,0,81.19
2656,Sarah,Davis,sarah.davis86@edu.com,Male,18,96,3,73,83,50,9,77.39
2657,Samantha,Bell,samantha.bell80@edu.com,Male,22,60,13,44,63,79,6,73.39
2658,Sarah,Pollard,sarah.pollard87@edu.com,Female,19,74,17,64,44,57,8,80.6
2659,Jill,Adams,jill.adams30@edu.com,Male,18,80,12,41,72,85,4,72.12
2660,William,Vargas,william.vargas83@edu.com,Male,21,77,2,89,76,72,7,80.8
2661,Anna,Crosby,anna.crosby3@edu.com,Female,18,73,19,90,91,32,1,94.37
2662,Natalie,Vasquez,natalie.vasquez91@edu.com,Male,21,77,8,35,83,88,4,73.53
2663,Kathleen,Alvarado,kathleen.alvarado2@edu.com,Male,18,96,16,76,88,63,4,97.7
2664,Chad,Miller,chad.miller54@edu.com,Male,18,71,14,66,58,56,8,74.39
2665,Scott,Camacho,scott.camacho50@edu.com,Male,21,88,7,98,48,61,3,82.47
2666,Faith,Perez,faith.perez43@edu.com,Female,21,85,2,80,90,31,7,73.15
2667,Christopher,Mays,christopher.mays27@edu.com,Female,19,92,24,91,40,89,10,97.7
2668,Dennis,Forbes,dennis.forbes49@edu.com,Female,19,99,9,30,85,47,10,61.81
2669,Ray,Cobb,ray.cobb62@edu.com,Male,22,63,8,83,51,72,3,76.06
2670,Matthew,Hawkins,matthew.hawkins98@edu.com,Male,18,65,1,80,83,72,8,82.52
2671,Bruce,Jones,bruce.jones62@edu.com,Male,21,74,15,54,94,59,0,77.16
2672,David,Mclaughlin,david.mclaughlin72@edu.com,Female,19,95,2,59,92,67,3,75.72
2673,Margaret,Parrish,margaret.parrish34@edu.com,Female,21,77,20,38,73,62,10,84.0
2674,Thomas,Barrera,thomas.barrera81@edu.com,Male,22,63,21,45,57,49,3,73.69
2675,Mary,Collins,mary.collins87@edu.com,Male,22,75,15,67,41,91,6,80.61
2676,Larry,Tran,larry.tran89@edu.com,Male,20,77,3,95,99,50,8,88.38
2677,Theresa,Nelson,theresa.nelson79@edu.com,Male,22,89,4,68,53,68,6,72.93
2678,Ronald,Trujillo,ronald.trujillo69@edu.com,Female,18,98,11,91,76,41,5,87.1
2679,Steven,Jones,steven.jones13@edu.com,Female,22,68,0,98,74,95,1,89.6
2680,Anna,Patel,anna.patel89@edu.com,Female,19,82,5,55,47,62,1,63.14
2681,Karen,Lewis,karen.lewis12@edu.com,Male,19,72,5,31,91,85,6,70.77
2682,Maria,Burns,maria.burns8@edu.com,Female,18,67,23,73,84,64,4,91.73
2683,Antonio,Harvey,antonio.harvey95@edu.com,Female,19,88,24,38,57,92,6,87.56
2684,Mary,Cruz,mary.cruz27@edu.com,Male,19,65,1,70,91,72,6,78.9
2685,Lori,Rodriguez,lori.rodriguez90@edu.com,Female,20,73,15,47,63,75,8,79.97
2686,Laura,Scott,laura.scott77@edu.com,Female,22,94,8,57,49,46,2,66.35
2687,Matthew,James,matthew.james3@edu.com,Female,19,81,8,62,94,64,1,78.2
2688,Brandy,Moreno,brandy.moreno11@edu.com,Female,20,70,3,79,91,56,8,83.6
2689,Kristin,Jones,kristin.jones2@edu.com,Male,20,69,3,80,92,69,2,79.17
2690,Latoya,Hill,latoya.hill89@edu.com,Male,21,87,8,69,53,51,3,66.72
2691,Matthew,Hall,matthew.hall55@edu.com,Female,19,60,2,38,79,51,8,57.79
2692,Lisa,Neal,lisa.neal15@edu.com,Male,22,85,1,92,88,74,9,94.68
2693,Jennifer,Griffin,jennifer.griffin19@edu.com,Female,19,76,4,97,59,34,5,80.52
2694,Andrea,Gonzales,andrea.gonzales9@edu.com,Female,21,83,14,58,61,92,10,90.22
2695,Deanna,Rodriguez,deanna.rodriguez3@edu.com,Female,21,74,13,75,68,58,3,80.52
2696,Carl,Jackson,carl.jackson93@edu.com,Female,19,96,4,78,76,52,0,79.24
2697,Rodney,Nguyen,rodney.nguyen66@edu.com,Female,22,69,5,100,77,84,7,93.77
2698,Jasmine,Conrad,jasmine.conrad83@edu.com,Male,22,75,6,69,49,86,4,74.04
2699,Patrick,Dorsey,patrick.dorsey25@edu.com,Male,22,82,10,76,100,56,8,96.43
2700,Janet,Palmer,janet.palmer41@edu.com,Male,18,75,20,61,52,85,4,89.96
2701,Gary,Miller,gary.miller40@edu.com,Female,20,60,23,67,56,80,8,88.86
2702,Jennifer,Jones,jennifer.jones8@edu.com,Male,22,99,1,43,50,67,5,63.23
2703,Patrick,Kaiser,patrick.kaiser42@edu.com,Female,21,66,4,99,99,75,6,98.1
2704,Mitchell,Hunt,mitchell.hunt34@edu.com,Male,19,94,22,54,75,83,1,92.97
2705,Caitlin,Stevens,caitlin.stevens61@edu.com,Male,19,65,14,79,92,37,3,92.95
2706,Jason,Young,jason.young68@edu.com,Male,19,60,6,68,64,81,10,82.54
2707,Bradley,Moreno,bradley.moreno39@edu.com,Male,18,65,19,58,56,84,7,84.56
2708,Dawn,Owen,dawn.owen88@edu.com,Female,20,61,8,59,54,46,1,66.95
2709,Alexander,Martinez,alexander.martinez95@edu.com,Female,20,71,8,97,93,39,10,89.38
2710,Kristy,Ryan,kristy.ryan84@edu.com,Female,19,95,4,77,84,84,10,90.96
2711,Benjamin,Skinner,benjamin.skinner81@edu.com,Female,22,72,13,86,90,40,6,86.72
2712,Tonya,Duke,tonya.duke59@edu.com,Female,19,80,2,97,64,91,9,88.04
2713,Tammy,Greer,tammy.greer52@edu.com,Male,19,98,23,64,89,65,5,97.54
2714,Jenny,Mullen,jenny.mullen5@edu.com,Male,21,85,24,67,62,46,3,90.17
2715,James,Gutierrez,james.gutierrez60@edu.com,Male,19,73,18,83,64,81,5,88.68
2716,Amanda,Cardenas,amanda.cardenas11@edu.com,Female,20,77,9,69,69,95,2,88.63
2717,Connor,Medina,connor.medina46@edu.com,Female,22,62,8,38,51,87,3,62.36
2718,Alexandra,Salazar,alexandra.salazar81@edu.com,Female,20,87,1,91,65,41,5,76.52
2719,Bryan,Walsh,bryan.walsh85@edu.com,Female,19,74,23,35,92,53,1,83.17
2720,Michael,Vincent,michael.vincent66@edu.com,Female,21,72,19,80,61,84,7,100.0
2721,Colin,Dunn,colin.dunn90@edu.com,Female,19,96,8,51,100,71,4,88.46
2722,Richard,Johnson,richard.johnson61@edu.com,Male,21,75,2,44,99,66,8,77.39
2723,David,Webster,david.webster59@edu.com,Female,18,93,10,75,90,85,6,93.84
2724,Alex,Jones,alex.jones96@edu.com,Female,21,75,10,30,42,32,6,48.94
2725,Jessica,Fry,jessica.fry11@edu.com,Female,18,86,20,57,90,32,6,89.49
2726,Danielle,Hart,danielle.hart43@edu.com,Male,22,72,22,62,41,63,9,79.82
2727,Deanna,Ortiz,deanna.ortiz89@edu.com,Female,20,85,22,90,82,77,10,100.0
2728,William,Summers,william.summers23@edu.com,Female,19,67,19,84,95,30,6,100.0
2729,Thomas,Sparks,thomas.sparks54@edu.com,Male,21,69,2,96,70,40,0,75.9
2730,Cynthia,King,cynthia.king73@edu.com,Male,18,83,23,55,88,43,7,89.87
2731,Paul,Strickland,paul.strickland19@edu.com,Female,22,60,14,75,52,45,1,72.21
2732,Tiffany,Ball,tiffany.ball9@edu.com,Female,22,97,9,69,98,48,1,87.27
2733,Amanda,Smith,amanda.smith78@edu.com,Female,20,68,6,38,85,73,10,67.72
2734,Dylan,Jackson,dylan.jackson74@edu.com,Male,18,87,12,67,59,74,2,79.63
2735,Vanessa,Robles,vanessa.robles83@edu.com,Male,21,69,13,46,66,53,0,73.32
2736,Lisa,Wilson,lisa.wilson2@edu.com,Female,22,98,15,58,93,75,1,95.5
2737,Keith,Scott,keith.scott98@edu.com,Female,21,70,4,64,98,91,9,84.04
2738,Kelsey,Romero,kelsey.romero38@edu.com,Male,20,74,8,99,81,89,7,98.5
2739,Courtney,Horn,courtney.horn69@edu.com,Male,20,64,7,51,93,75,8,78.43
2740,Patrick,Bell,patrick.bell54@edu.com,Female,19,82,20,51,94,67,3,88.22
2741,Timothy,Huang,timothy.huang68@edu.com,Male,18,61,23,48,88,79,1,92.15
2742,Mary,Hutchinson,mary.hutchinson10@edu.com,Male,21,70,9,69,90,91,6,89.87
2743,Nicholas,Barnett,nicholas.barnett79@edu.com,Female,18,65,13,87,98,83,8,100.0
2744,Jason,Riddle,jason.riddle93@edu.com,Female,22,67,11,71,46,74,9,77.62
2745,Kelly,Martinez,kelly.martinez66@edu.com,Male,20,98,22,82,94,56,4,100.0
2746,John,Sharp,john.sharp68@edu.com,Male,19,99,6,88,48,82,10,84.37
2747,Ellen,Suarez,ellen.suarez17@edu.com,Male,20,81,17,61,70,86,4,89.94
2748,Cynthia,Garrett,cynthia.garrett56@edu.com,Male,20,70,7,30,52,45,0,52.49
2749,Mary,Potter,mary.potter31@edu.com,Male,22,69,2,66,86,51,3,68.93
2750,Claudia,Green,claudia.green29@edu.com,Male,22,82,6,48,75,37,9,68.22
2751,Nicole,Austin,nicole.austin69@edu.com,Male,18,76,9,52,95,58,0,77.75
2752,Rita,Freeman,rita.freeman18@edu.com,Male,21,66,6,88,43,55,10,70.12
2753,Kevin,Jones,kevin.jones44@edu.com,Male,19,74,7,37,85,90,8,77.16
2754,Chelsea,Ross,chelsea.ross9@edu.com,Male,19,92,18,75,83,52,5,89.67
2755,Jacqueline,Hayes,jacqueline.hayes39@edu.com,Male,18,66,8,88,56,85,9,86.5
2756,Sandra,Gentry,sandra.gentry36@edu.com,Female,18,89,3,48,51,34,2,56.73
2757,Elizabeth,Richards,elizabeth.richards39@edu.com,Male,22,94,11,98,65,43,9,92.1
2758,Lindsay,Robinson,lindsay.robinson53@edu.com,Female,22,69,7,59,98,44,3,76.96
2759,Kathy,Clements,kathy.clements67@edu.com,Female,22,65,6,98,81,66,3,94.42
2760,Barry,Mercer,barry.mercer98@edu.com,Female,19,65,21,45,69,53,8,79.07
2761,Tracy,Roy,tracy.roy40@edu.com,Female,21,80,6,86,67,77,3,82.9
2762,Kevin,Wu,kevin.wu89@edu.com,Male,19,60,5,73,59,78,6,68.69
2763,Jennifer,Morton,jennifer.morton52@edu.com,Male,18,77,18,86,66,49,3,84.84
2764,Edward,Blackburn,edward.blackburn61@edu.com,Male,20,85,17,57,42,39,8,73.31
2765,Hannah,Johnson,hannah.johnson59@edu.com,Female,21,79,2,56,86,95,10,77.99
2766,Amanda,Lopez,amanda.lopez91@edu.com,Female,22,64,17,82,66,84,1,91.78
2767,Anita,Gordon,anita.gordon41@edu.com,Male,18,70,22,38,73,56,10,73.43
2768,Rebecca,Jackson,rebecca.jackson87@edu.com,Male,19,91,2,35,91,47,2,59.44
2769,Austin,Wilson,austin.wilson19@edu.com,Male,18,61,9,84,91,64,10,92.98
2770,Michael,Henderson,michael.henderson40@edu.com,Female,18,67,3,62,92,81,3,76.08
2771,Antonio,Sexton,antonio.sexton74@edu.com,Female,18,85,24,97,54,39,2,90.52
2772,Karen,Gilmore,karen.gilmore82@edu.com,Male,18,85,4,70,92,50,6,80.63
2773,Daniel,Arnold,daniel.arnold86@edu.com,Male,21,60,3,98,49,68,7,79.96
2774,Hannah,Skinner,hannah.skinner27@edu.com,Female,22,96,22,74,58,79,1,90.84
2775,Deborah,Wolfe,deborah.wolfe10@edu.com,Male,20,64,23,89,92,71,10,100.0
2776,Kathy,Bell,kathy.bell62@edu.com,Female,21,80,10,81,66,80,5,87.37
2777,Luis,Lopez,luis.lopez4@edu.com,Male,22,79,24,53,86,53,2,87.75
2778,Bianca,Lewis,bianca.lewis44@edu.com,Female,18,80,14,78,74,78,10,93.82
2779,David,Williams,david.williams84@edu.com,Male,22,83,6,33,81,69,4,73.45
2780,Joshua,Sharp,joshua.sharp78@edu.com,Female,21,98,23,42,45,90,2,81.73
2781,Kelly,Wilson,kelly.wilson68@edu.com,Male,19,76,1,76,81,46,10,73.17
2782,Melanie,Welch,melanie.welch20@edu.com,Male,22,75,8,93,85,51,4,91.08
2783,Julia,Thornton,julia.thornton71@edu.com,Female,22,62,3,59,49,75,4,67.86
2784,Tammy,Summers,tammy.summers25@edu.com,Male,20,96,4,91,49,42,9,74.19
2785,Susan,Patton,susan.patton75@edu.com,Male,20,78,0,96,70,75,5,79.24
2786,David,Ross,david.ross88@edu.com,Female,20,68,20,44,58,82,0,76.12
2787,Ryan,Daniels,ryan.daniels4@edu.com,Female,22,88,20,38,50,79,10,72.48
2788,Samantha,Watson,samantha.watson76@edu.com,Male,22,73,12,80,79,48,1,85.45
2789,Holly,Hawkins,holly.hawkins35@edu.com,Female,20,78,3,39,44,68,5,60.89
2790,Alejandro,Farmer,alejandro.farmer58@edu.com,Female,20,74,17,54,60,87,10,80.71
2791,Danielle,Morris,danielle.morris36@edu.com,Female,20,64,15,56,52,61,7,70.76
2792,Daniel,Washington,daniel.washington44@edu.com,Male,22,100,8,96,73,82,0,92.53
2793,Gary,Stewart,gary.stewart56@edu.com,Female,18,81,19,98,75,66,0,98.97
2794,Scott,Campbell,scott.campbell52@edu.com,Male,20,84,14,61,95,80,7,90.91
2795,Julie,Greene,julie.greene1@edu.com,Female,19,61,21,76,67,73,9,94.72
2796,Michael,Sanchez,michael.sanchez42@edu.com,Male,20,83,18,38,95,55,0,78.75
2797,Henry,Roth,henry.roth5@edu.com,Male,19,67,24,80,85,48,4,96.67
2798,Christopher,Sandoval,christopher.sandoval50@edu.com,Male,22,99,17,38,54,34,9,69.37
2799,Steve,Harmon,steve.harmon92@edu.com,Male,20,100,7,30,55,50,8,54.48
2800,Stephanie,Carr,stephanie.carr76@edu.com,Female,20,68,9,51,97,95,1,88.44
2801,Veronica,Page,veronica.page8@edu.com,Male,19,71,4,63,54,48,1,61.67
2802,Daniel,Briggs,daniel.briggs88@edu.com,Female,21,81,0,77,74,36,4,66.64
2803,Tracy,Ayala,tracy.ayala73@edu.com,Female,19,64,6,39,56,33,2,50.6
2804,George,Norton,george.norton17@edu.com,Male,21,72,22,44,59,75,0,87.4
2805,Samantha,Nguyen,samantha.nguyen90@edu.com,Female,18,97,10,48,80,74,2,81.24
2806,Donna,Wheeler,donna.wheeler39@edu.com,Male,20,94,15,36,70,78,4,78.51
2807,Christine,Ellis,christine.ellis72@edu.com,Female,19,73,15,51,52,64,6,75.49
2808,Gary,Castaneda,gary.castaneda90@edu.com,Female,22,61,0,74,58,69,2,63.21
2809,David,Park,david.park72@edu.com,Male,19,89,13,80,89,87,4,100.0
2810,Patricia,Holmes,patricia.holmes4@edu.com,Male,19,92,13,71,62,76,9,84.62
2811,Marvin,Johnson,marvin.johnson60@edu.com,Female,20,90,8,65,63,52,4,75.58
2812,Michael,Brooks,michael.brooks72@edu.com,Male,22,63,14,30,92,76,3,80.3
2813,Alyssa,Snyder,alyssa.snyder65@edu.com,Female,19,63,4,54,55,71,8,63.36
2814,Caitlin,Butler,caitlin.butler69@edu.com,Female,22,91,17,100,41,75,8,98.86
2815,Karen,Henry,karen.henry29@edu.com,Female,21,74,23,74,70,92,2,100.0
2816,Brian,Smith,brian.smith45@edu.com,Male,19,62,17,75,83,40,7,86.03
2817,Thomas,Hunt,thomas.hunt58@edu.com,Male,18,92,2,81,60,52,2,76.83
2818,Michael,Ramirez,michael.ramirez94@edu.com,Male,21,68,17,86,51,88,2,91.38
2819,Howard,Harrington,howard.harrington10@edu.com,Female,20,81,12,30,87,77,5,72.92
2820,Susan,Thompson,susan.thompson21@edu.com,Male,21,93,11,31,100,52,4,75.1
2821,Tiffany,Roberts,tiffany.roberts37@edu.com,Male,22,65,7,99,88,59,0,94.28
2822,Joanna,Parker,joanna.parker83@edu.com,Male,22,93,17,50,47,46,0,71.98
2823,Regina,Keller,regina.keller22@edu.com,Female,18,65,9,98,88,49,6,93.72
2824,Craig,Cooper,craig.cooper38@edu.com,Female,19,63,2,39,61,35,6,49.25
2825,John,Hicks,john.hicks41@edu.com,Male,21,68,2,88,83,38,1,76.17
2826,Shirley,Merritt,shirley.merritt96@edu.com,Male,21,95,15,70,76,66,1,91.6
2827,Joseph,Matthews,joseph.matthews47@edu.com,Male,20,72,19,98,58,58,6,94.96
2828,Sean,Lewis,sean.lewis54@edu.com,Female,18,100,3,72,91,88,2,87.07
2829,Courtney,Conner,courtney.conner89@edu.com,Male,19,99,18,73,96,57,3,100.0
2830,Marcus,Nelson,marcus.nelson90@edu.com,Female,20,79,0,70,100,57,6,80.58
2831,Vanessa,Garza,vanessa.garza59@edu.com,Female,21,82,15,97,84,87,5,100.0
2832,Kathleen,James,kathleen.james91@edu.com,Female,20,89,10,60,97,43,3,86.03
2833,Adam,Evans,adam.evans80@edu.com,Female,18,93,10,59,76,49,8,75.89
2834,Michael,Wolfe,michael.wolfe85@edu.com,Female,22,61,3,43,76,75,6,62.72
2835,Dawn,Lee,dawn.lee41@edu.com,Female,18,81,19,54,79,44,3,85.1
2836,Gary,Weaver,gary.weaver38@edu.com,Female,19,84,12,47,79,35,3,66.99
2837,Ariana,Roth,ariana.roth44@edu.com,Male,20,88,16,40,54,66,10,73.25
2838,Robert,Taylor,robert.taylor74@edu.com,Female,18,90,4,35,93,31,9,62.34
2839,Nathan,Moore,nathan.moore7@edu.com,Female,22,91,7,35,51,58,4,61.67
2840,Holly,Rogers,holly.rogers61@edu.com,Female,19,100,18,50,85,30,0,79.03
2841,Kimberly,Jefferson,kimberly.jefferson24@edu.com,Male,21,88,17,69,55,91,6,87.01
2842,Andrew,Wilson,andrew.wilson43@edu.com,Male,21,76,3,36,99,38,4,59.68
2843,Robert,Sellers,robert.sellers24@edu.com,Female,21,72,15,66,62,49,8,78.71
2844,Daniel,Patterson,daniel.patterson50@edu.com,Male,22,72,19,93,96,78,9,100.0
2845,Margaret,Vasquez,margaret.vasquez29@edu.com,Female,19,88,20,54,51,69,2,77.58
2846,Susan,Gibson,susan.gibson57@edu.com,Male,18,95,20,40,76,95,0,85.14
2847,Richard,Webb,richard.webb88@edu.com,Male,19,78,9,100,84,70,0,95.26
2848,Terrance,Robinson,terrance.robinson17@edu.com,Male,22,67,7,84,46,93,3,83.18
2849,Frederick,Peterson,frederick.peterson24@edu.com,Male,19,66,2,43,46,54,2,49.14
2850,Jonathan,Hart,jonathan.hart2@edu.com,Male,20,98,15,63,92,77,5,93.6
2851,Mary,Colon,mary.colon1@edu.com,Female,18,100,23,96,75,89,4,100.0
2852,Victoria,Alvarez,victoria.alvarez88@edu.com,Male,20,61,12,31,47,43,10,60.62
2853,Betty,Chapman,betty.chapman53@edu.com,Male,20,92,6,31,76,92,2,68.56
2854,Michael,Stanley,michael.stanley77@edu.com,Female,20,87,12,73,79,76,5,87.47
2855,Lori,Jones,lori.jones57@edu.com,Male,21,74,19,41,64,75,9,75.76
2856,Anthony,Hatfield,anthony.hatfield47@edu.com,Female,20,92,1,33,64,38,4,50.12
2857,Madison,Drake,madison.drake5@edu.com,Male,18,80,15,49,54,44,2,72.56
2858,Wendy,Weber,wendy.weber81@edu.com,Female,20,79,8,32,74,46,8,57.59
2859,Samantha,Walker,samantha.walker28@edu.com,Male,19,71,10,84,55,48,8,76.36
2860,Tanya,Campbell,tanya.campbell28@edu.com,Male,21,82,10,37,80,47,1,65.89
2861,Travis,Fletcher,travis.fletcher88@edu.com,Male,19,82,2,58,69,70,4,69.8
2862,Steven,Solis,steven.solis79@edu.com,Female,19,93,22,79,73,69,6,100.0
2863,Linda,Villa,linda.villa66@edu.com,Female,20,60,17,74,70,41,7,84.36
2864,Sean,Hunt,sean.hunt23@edu.com,Female,20,68,7,71,100,34,1,80.0
2865,Darrell,Wheeler,darrell.wheeler96@edu.com,Male,19,90,10,89,70,59,9,91.99
2866,Mary,Hayes,mary.hayes28@edu.com,Female,18,60,5,34,40,63,1,55.43
2867,Bryan,Lee,bryan.lee85@edu.com,Female,21,78,23,73,72,43,3,94.95
2868,Robert,Lamb,robert.lamb63@edu.com,Female,22,97,17,70,91,84,5,97.12
2869,Nancy,Doyle,nancy.doyle29@edu.com,Male,19,78,17,79,43,93,6,89.28
2870,Patrick,Myers,patrick.myers3@edu.com,Male,20,69,15,68,48,80,3,76.22
2871,Alison,Miller,alison.miller77@edu.com,Female,19,88,21,31,90,52,6,81.84
2872,Brent,Acosta,brent.acosta69@edu.com,Male,18,68,15,79,63,47,3,84.27
2873,Edward,Willis,edward.willis40@edu.com,Male,19,62,21,45,46,88,0,74.76
2874,Alan,Robles,alan.robles76@edu.com,Male,19,98,22,68,90,87,9,100.0
2875,Richard,Hart,richard.hart39@edu.com,Female,18,76,11,99,76,36,7,88.11
2876,Randy,Robles,randy.robles54@edu.com,Female,19,64,9,39,93,90,3,72.38
2877,Samuel,Gonzalez,samuel.gonzalez1@edu.com,Female,19,76,21,47,67,67,3,83.37
2878,Brian,Diaz,brian.diaz69@edu.com,Male,22,86,2,43,88,90,6,73.35
2879,Mary,Campos,mary.campos4@edu.com,Female,21,67,13,32,100,69,10,81.68
2880,John,Johnson,john.johnson69@edu.com,Male,19,78,15,75,90,50,3,91.15
2881,Debra,Burns,debra.burns69@edu.com,Male,18,82,14,55,66,56,4,77.32
2882,Robert,Johnson,robert.johnson9@edu.com,Female,22,62,14,94,78,34,3,88.75
2883,Carolyn,Green,carolyn.green71@edu.com,Female,20,91,9,43,94,57,9,79.62
2884,Rodney,Dunn,rodney.dunn18@edu.com,Female,18,72,16,69,47,85,10,84.94
2885,Michael,Garcia,michael.garcia34@edu.com,Male,22,88,6,33,89,61,8,69.94
2886,Kayla,Johnson,kayla.johnson85@edu.com,Male,18,90,15,51,86,85,5,87.14
2887,Michele,Carr,michele.carr50@edu.com,Male,18,81,4,66,70,67,2,70.81
2888,Kelsey,Jackson,kelsey.jackson32@edu.com,Female,20,91,17,58,74,59,4,78.76
2889,Chelsey,Howell,chelsey.howell41@edu.com,Female,20,88,17,59,92,91,3,97.1
2890,Tyler,Washington,tyler.washington70@edu.com,Female,18,67,12,73,67,52,9,82.03
2891,Nancy,Cooper,nancy.cooper2@edu.com,Female,21,94,6,59,83,72,10,77.99
2892,Timothy,Mack,timothy.mack11@edu.com,Male,22,66,22,65,59,93,4,92.18
2893,James,Morgan,james.morgan11@edu.com,Female,22,73,15,59,40,88,8,80.88
2894,Amber,Cohen,amber.cohen39@edu.com,Male,18,97,1,87,63,70,2,80.94
2895,Patrick,Mcdonald,patrick.mcdonald8@edu.com,Male,22,87,22,93,68,60,1,99.59
2896,Timothy,Silva,timothy.silva62@edu.com,Female,22,61,13,36,95,64,10,81.71
2897,Eric,Lucero,eric.lucero27@edu.com,Female,21,76,12,96,89,59,0,96.54
2898,Brian,Pittman,brian.pittman50@edu.com,Male,22,98,6,88,73,80,3,93.25
2899,Steven,Sharp,steven.sharp70@edu.com,Female,22,72,7,99,61,79,6,88.24
2900,Joseph,Chapman,joseph.chapman19@edu.com,Female,18,81,0,100,54,73,8,75.11
2901,Patricia,Perry,patricia.perry72@edu.com,Female,18,85,20,92,88,83,1,100.0
2902,Danny,Brown,danny.brown28@edu.com,Female,19,85,11,79,84,32,5,80.85
2903,Paul,Jones,paul.jones54@edu.com,Female,19,61,17,95,44,35,5,80.35
2904,Paul,Bradford,paul.bradford72@edu.com,Male,19,64,3,63,69,87,6,82.64
2905,Grant,King,grant.king82@edu.com,Female,21,80,18,86,40,89,2,86.59
2906,Vanessa,Sanders,vanessa.sanders26@edu.com,Female,22,73,12,47,52,80,4,69.11
2907,Thomas,Floyd,thomas.floyd35@edu.com,Male,21,64,9,69,46,75,8,72.9
2908,Robert,Coleman,robert.coleman38@edu.com,Female,22,81,7,97,54,36,10,80.69
2909,Laura,Hutchinson,laura.hutchinson30@edu.com,Male,18,94,3,75,50,54,8,74.4
2910,Danielle,Moran,danielle.moran66@edu.com,Male,18,80,1,32,65,73,3,51.8
2911,Cindy,Russell,cindy.russell42@edu.com,Male,18,100,0,73,40,57,10,62.45
2912,Austin,Andersen,austin.andersen39@edu.com,Male,18,76,19,89,72,48,6,99.06
2913,Betty,Snyder,betty.snyder17@edu.com,Male,18,75,17,72,45,49,3,73.75
2914,Karen,Guzman,karen.guzman15@edu.com,Male,18,71,12,84,87,86,8,100.0
2915,Curtis,Garcia,curtis.garcia59@edu.com,Male,22,86,5,39,69,37,1,58.65
2916,Tyler,Best,tyler.best96@edu.com,Male,18,71,19,38,72,38,9,74.47
2917,Andrew,Lindsey,andrew.lindsey81@edu.com,Male,22,62,6,94,80,85,4,97.39
2918,Gina,Hernandez,gina.hernandez65@edu.com,Female,21,68,20,89,67,32,1,86.07
2919,Regina,Thompson,regina.thompson42@edu.com,Female,21,84,20,50,43,85,10,77.48
